text,label,clean_text
Earnings,5,"['tltzf', 'tltzy', 'tele2', 'ab', 'publ', '2022', 'q1', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'yimedcsz3e', 'finance', 'business', 'market']"
Earnings,5,"['atlky', 'atlcy', 'atlpf', 'atlas', 'copco', 'ab', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', '35afcvev4z', 'business', 'stock', 'economy']"
Earnings,5,"['swdbf', 'swdby', 'swedbank', 'ab', 'publ', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'l1t2mltdvc', 'market', 'economy', 'trading']"
Earnings,5,"['fnnnf', 'finnair', 'oyj', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'zvlialgjce', 'market', 'business', 'investing']"
Earnings,5,"['nflx', 'netflix', 'q2', 'earnings', 'questionable', 'hour', 'reaction', '.', 'http', 't.co', 'qwlxyo8dcd', 'business', 'trading', 'investing']"
Earnings,5,"['jnj', 'johnson', 'amp', 'johnson', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'fwcael4tpg', 'trading', 'economy', 'investing']"
Earnings,5,"['aehr', 'aehr', 'test', 'system', 'aehr', 'ceo', 'gayn', 'erickson', 'q4', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'yhmrn5wlwe', 'business', 'finance', 'economy']"
Earnings,5,"['forestar', 'group', 'inc.', 'ceo', 'dan', 'bartok', 'q3', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'ye2ioa2qpn', 'stockmarket', 'finance', 'economy']"
Earnings,5,"['ibkr', 'interactive', 'broker', 'group', 'inc.', 'ibkr', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'sjyg235ges', 'stock', 'investing', 'business']"
Earnings,5,"['jbht', 'j.b.', 'hunt', 'transport', 'service', 'inc.', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'xnsochfdqc', 'market', 'finance', 'stockmarket']"
Earnings,5,"['jbht', 'j.b.', 'hunt', 'transport', 'service', 'inc.', 'jbht', 'ceo', 'john', 'robert', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'cynjurdja8', 'stock', 'investing', 'finance']"
Earnings,5,"['hwc', 'hwcpl', 'hwcpz', 'hancock', 'whitney', 'corporation', 'hwc', 'ceo', 'john', 'hairston', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'yyztujqeww', 'business', 'investing', 'trading']"
Earnings,5,"['nflx', 'netflix', 'inc.', 'nflx', 'ceo', 'reed', 'hastings', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'eyezewmkwh', 'stockmarket', 'finance', 'investing']"
Earnings,5,"['omc', 'omnicom', 'group', 'inc.', 'omc', 'ceo', 'john', 'wren', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'opq1a8qvbs', 'trading', 'stockmarket', 'stock']"
Earnings,5,"['aspu', 'aspen', 'group', 'inc.', 'aspu', 'ceo', 'michael', 'mathews', 'q4', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'eg7mmghlo0', 'market', 'finance', 'business']"
Earnings,5,"['el', 'equity', 'lifestyle', 'property', 'inc.', 'el', 'ceo', 'marguerite', 'nader', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'sjabi6pcaq', 'market', 'stock', 'economy']"
Earnings,5,"['hwc', 'hwcpl', 'hwcpz', 'hancock', 'whitney', 'corporation', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'yinm0pikb8', 'economy', 'finance', 'stockmarket']"
Earnings,5,"['5', 'fantastic', 'amp', 'p', '500', 'stock', 'buy', 'q2', 'earnings', '.', 'http', 't.co', 'stefls34by', 'stock', 'business', 'market']"
Earnings,5,"['sbny', 'sbnyp', 'signature', 'bank', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'mylttkfbva', 'economy', 'investing', 'finance']"
Earnings,5,"['mbwm', 'mercantile', 'bank', 'corporation', 'mbwm', 'ceo', 'bob', 'kaminski', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'kh63xyjkba', 'stock', 'economy', 'business']"
Earnings,5,"['si', 'sivcl', 'silvergate', 'capital', 'corporation', 'si', 'ceo', 'alan', 'lane', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'prkyp51ind', 'economy', 'business', 'market']"
Earnings,5,"['man', 'manpowergroup', 'inc.', 'man', 'ceo', 'jonas', 'prising', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'lygacnrr5r', 'business', 'market', 'stockmarket']"
Earnings,5,"['catc', 'cambridge', 'bancorp', 'catc', 'ceo', 'denis', 'sheahan', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'ycpvxyjm8t', 'stock', 'market', 'business']"
Earnings,5,"['reit', 'earnings', 'preview', 'watching', '.', 'http', 't.co', 'dbzkm3ijbz', 'investing', 'trading', 'stock']"
Earnings,5,"['nv', 'nvsef', 'novartis', 'ag', 'nv', 'ceo', 'va', 'narasimhan', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', '8zvewhx3fs', 'stock', 'market', 'finance']"
Earnings,5,"['ally', 'ally', 'financial', 'inc.', 'ally', 'ceo', 'jeff', 'brown', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', '50tsuhymbc', 'stockmarket', 'trading', 'investing']"
Earnings,5,"['jnj', 'johnson', 'amp', 'johnson', 'jnj', 'ceo', 'joaquin', 'duato', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'jhm12waee8', 'finance', 'market', 'investing']"
Earnings,5,"['cfb', 'crossfirst', 'bankshares', 'inc.', 'cfb', 'ceo', 'mike', 'maddox', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'irt4rrfskk', 'economy', 'business', 'stockmarket']"
Earnings,5,"['bac', 'bank', 'america', 'q2', 'earnings', 'heading', 'right', 'direction', '.', 'http', 't.co', '64ekydcmnn', 'finance', 'stock', 'economy']"
Earnings,5,"['biovf', 'swedish', 'orphan', 'biovitrum', 'ab', 'biovf', 'ceo', 'guido', 'oelkers', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'nuffrm0orb', 'market', 'stock', 'investing']"
Earnings,5,"['atlky', 'atlcy', 'atlpf', 'atlas', 'copco', 'ab', 'atlky', 'management', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'sajkandfyg', 'stockmarket', 'stock', 'finance']"
Earnings,5,"['hasbro', 'inc.', 'ceo', 'chris', 'cock', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'rgwb6oaiig', 'economy', 'market', 'stockmarket']"
Earnings,5,"['aal', 'american', 'airline', 'stock', 'buy', 'upcoming', 'earnings', 'buy', 'june', 'bottom', '.', 'http', 't.co', 'i8jsveigf2', 'trading', 'business', 'stock']"
Earnings,5,"['lmt', 'lockheed', 'martin', 'corporation', 'lmt', 'ceo', 'jim', 'taiclet', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'ori1spae7t', 'stockmarket', 'stock', 'business']"
Earnings,5,"['yariy', 'yraif', 'yara', 'international', 'asa', 'yariy', 'ceo', 'svein', 'tore', 'holsether', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'nt5e0fhysk', 'finance', 'trading', 'stock']"
Earnings,5,"['fnnnf', 'finnair', 'oyj', 'fnnnf', 'ceo', 'topi', 'manner', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'nvfpdxvyr7', 'stockmarket', 'trading', 'economy']"
Earnings,5,"['sgsof', 'sgsoy', 'sg', 'sa', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'mlhidxaysn', 'trading', 'market', 'investing']"
Earnings,5,"['gngbf', 'gngby', 'getinge', 'ab', 'gngbf', 'ceo', 'mattias', 'perjos', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', '0t3oq47bqp', 'stock', 'business', 'stockmarket']"
Earnings,5,"['cfb', 'crossfirst', 'bankshares', 'inc.', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'vclyy4vk3w', 'trading', 'business', 'economy']"
Earnings,5,"['m', 'morgan', 'stanley', 'stock', 'sell', 'earnings', 'consider', 'future', 'growth', 'capital', 'return', '.', 'http', 't.co', 'xsrflwqsfc', 'trading', 'investing', 'finance']"
Earnings,5,"['tltzf', 'tltzy', 'tele2', 'ab', 'publ', 'tltzf', 'ceo', 'kjell', 'johnsen', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'nfypg3ansz', 'economy', 'business', 'trading']"
Earnings,5,"['lmt', 'lockheed', 'martin', 'corporation', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'qsrpzj31ks', 'investing', 'stock', 'trading']"
Earnings,5,"['cfg', 'cfg.pd', 'cfg.pe', 'citizen', 'financial', 'group', 'inc.', 'cfg', 'ceo', 'bruce', 'van', 'saun', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'jvk1anijwx', 'trading', 'stockmarket', 'stock']"
Earnings,5,"['hal', 'halliburton', 'company', 'hal', 'ceo', 'jeff', 'miller', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'qezmcx5dip', 'investing', 'economy', 'business']"
Earnings,5,"['hnsbf', 'hansa', 'biopharma', 'ab', 'publ', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'lw3ynefulf', 'market', 'business', 'stockmarket']"
Earnings,5,"['volaf', 'volvf', 'vlvly', 'ab', 'volvo', 'publ', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'cst0exyo2i', 'trading', 'market', 'stock']"
Earnings,5,"['prekf', 'psk', 'ca', 'prairiesky', 'royalty', 'ltd.', 'prekf', 'ceo', 'andrew', 'phillips', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'n5q61zq04q', 'stockmarket', 'finance', 'business']"
Earnings,5,"['volaf', 'volvf', 'vlvly', 'ab', 'volvo', 'publ', 'volaf', 'ceo', 'martin', 'lundstedt', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'cpmlbdkfh3', 'market', 'economy', 'business']"
Earnings,5,"['tfc', 'tfc.pi', 'truist', 'financial', 'corporation', 'tfc', 'ceo', 'bill', 'rogers', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'roruin7omm', 'stockmarket', 'stock', 'investing']"
Earnings,5,"['swdbf', 'swdby', 'swedbank', 'ab', 'publ', 'swdbf', 'ceo', 'jens', 'henriksson', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'nsfmygluaq', 'stockmarket', 'investing', 'finance']"
Earnings,5,"['telnf', 'telny', 'telenor', 'asa', 'telnf', 'ceo', 'sigve', 'brekke', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', '84sxjgpojn', 'economy', 'market', 'stock']"
Earnings,5,"['cfg', 'cfg.pd', 'cfg.pe', 'citizen', 'financial', 'group', 'inc.', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'oqcgxtuzpo', 'investing', 'finance', 'business']"
Earnings,5,"['man', 'manpowergroup', 'inc.', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'rnx6vlyu8h', 'investing', 'market', 'stock']"
Earnings,5,"['tfc', 'tfc.pi', 'truist', 'financial', 'corporation', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'jrluyeva2y', 'economy', 'business', 'investing']"
Earnings,5,"['nv', 'nvsef', 'novartis', 'comment', 'q2', 'earnings', 'result', '.', 'http', 't.co', 'drri1rogha', 'investing', 'business', 'trading']"
Earnings,5,"['vz', 'verizon', '5', 'percent', 'yield', 'deep', 'recession', 'value', 'ahead', 'q2', 'earnings', '.', 'http', 't.co', 'ssjcgzhc3z', 'economy', 'finance', 'market']"
Earnings,5,"['biovf', 'swedish', 'orphan', 'biovitrum', 'ab', 'publ', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'oibkhtaole', 'investing', 'business', 'finance']"
Earnings,5,"['ctra', 'coterra', 'energy', 'q2', 'earnings', 'preview', 'need', 'know', '.', 'http', 't.co', 'mhfquhglwa', 'economy', 'business', 'trading']"
Earnings,5,"['nv', 'nvsef', 'novartis', 'ag', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'ne3baepvlp', 'business', 'trading', 'stockmarket']"
Earnings,5,"['earnings', 'preview', 'roundtable', 'part', '2', 'dividend', 'reit', 'income', '.', 'http', 't.co', 'snvwfznavo', 'stockmarket', 'business', 'market']"
Earnings,5,"['ogn', 'organon', 'uncomfortable', 'question', 'ahead', 'q2', 'earnings', '.', 'http', 't.co', '5wdorr7pmk', 'market', 'stockmarket', 'business']"
Earnings,5,"['pm', 'philip', 'morris', 'stock', 'buy', 'upcoming', 'earnings', 'focus', 'inflation', 'impact', '.', 'http', 't.co', 'idbcsjc70f', 'finance', 'trading', 'investing']"
Earnings,5,"['aa', 'alcoa', 'stock', 'buy', 'upcoming', 'earnings', 'watch', 'market', 'expectation', '.', 'http', 't.co', 'yugkhit2ly', 'stock', 'investing', 'economy']"
Earnings,5,"['abt', 'abbott', 'laboratory', 'stock', 'sell', 'upcoming', 'earnings', 'consider', 'potential', 'earnings', 'miss', 'valuation', '.', 'http', 't.co', 'beziciufgg', 'stock', 'investing', 'economy']"
Earnings,5,"['buks', 'butler', 'national', 'corporation', 'buks', 'ceo', 'clark', 'stewart', 'q4', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'jdqxpjenat', 'market', 'stock', 'stockmarket']"
Earnings,5,"['amp', 'stock', 'buy', 'upcoming', 'earnings', 'buy', 'turnaround', 'gain', 'traction', '.', 'http', 't.co', 'drpkgnwnsm', 'market', 'business', 'economy']"
Earnings,5,"['kmi', 'kinder', 'morgan', 'stock', 'buy', 'upcoming', 'earnings', 'ignore', 'poor', 'fundamental', '.', 'http', 't.co', 'kdjf7q0l4x', 'economy', 'trading', 'finance']"
Earnings,5,"['g', 'gs.pa', 'gs.pc', 'goldman', 'sachs', 'group', 'inc.', 'g', 'ceo', 'david', 'solomon', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'whdanborcl', 'stock', 'business', 'investing']"
Earnings,5,"['pld', 'pldgp', 'prologis', 'inc.', 'pld', 'ceo', 'hamid', 'moghadam', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'meuxxafmjw', 'finance', 'business', 'investing']"
Earnings,5,"['gnty', 'guaranty', 'bancshares', 'inc.', 'gnty', 'ceo', 'ty', 'abston', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'm4pjx0kzj4', 'business', 'stock', 'trading']"
Earnings,5,"['syf', 'syf.pa', 'synchrony', 'financial', 'syf', 'ceo', 'brian', 'double', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', '6rhktmrza7', 'business', 'investing', 'market']"
Earnings,5,"['fgrrf', 'fingercard', 'card', 'ab', 'fgrrf', 'ceo', 'christian', 'fredrikson', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'mhx89e079q', 'investing', 'economy', 'trading']"
Earnings,5,"['nrdef', 'nordea', 'bank', 'ab', 'nrdef', 'ceo', 'frank', 'vang', 'jensen', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'zqyb0rd5ay', 'business', 'finance', 'economy']"
Earnings,5,"['jpm', 'jpmorgan', 'feeling', 'pinch', 'expense', 'capital', 'building', 'sap', 'earnings', 'momentum', '.', 'http', 't.co', 'bfeeff9kwm', 'economy', 'stock', 'business']"
Earnings,5,"['bkr', 'baker', 'hughes', 'bullish', 'chart', 'ahead', 'q2', 'earnings', 'report', '.', 'http', 't.co', 'lexca6tb0g', 'business', 'stockmarket', 'investing']"
Earnings,5,"['ally', 'ally', 'financial', 'stock', 'buy', 'upcoming', 'earnings', 'getting', 'closer', '.', 'http', 't.co', '4iiijsumkd', 'investing', 'stock', 'economy']"
Earnings,5,"['hal', 'halliburton', 'stock', 'buy', 'upcoming', 'earnings', '.', 'http', 't.co', 'f1i7cj5iur', 'business', 'trading', 'stockmarket']"
Earnings,5,"['earnings', 'crossroad', '.', 'http', 't.co', 'oj8nlgrgmy', 'business', 'market', 'economy']"
Earnings,5,"['lvs', 'la', 'vega', 'sand', 'imminent', 'earnings', 'release', 'mean', 'little', 'strong', 'liquidity', 'management', 'carry', 'day', '.', 'http', 't.co', 'paxi7fwmd1', 'stock', 'trading', 'economy']"
Earnings,5,"['mu', 'post', 'micron', 'earnings', 'call', 'samsung', 'pre', 'announcement', 'tell', 'u', '.', 'http', 't.co', 'vhoa9h0vwj', 'stockmarket', 'economy', 'stock']"
Earnings,5,"['nrdef', 'nordea', 'bank', 'ab', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', '7ajjmecerw', 'stockmarket', 'investing', 'finance']"
Earnings,5,"['bac', 'bac.pe', 'bac.pl', 'bank', 'america', 'corporation', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'gwiyn7atyv', 'trading', 'stockmarket', 'business']"
Earnings,5,"['vrnt', 'verint', 'system', 'clear', 'path', 'unlocking', 'long', 'term', 'earnings', 'power', '.', 'http', 't.co', 'fbx687ob9x', 'stockmarket', 'investing', 'business']"
Earnings,5,"['ipi', 'intrepid', 'potash', 'q2', '2022', 'result', 'strong', '.', 'http', 't.co', 'cou5bbh6jr', 'stock', 'business', 'economy']"
Earnings,5,"['sbgsf', 'sbgsy', 'schneider', 'electric', 'looking', 'ahead', 'q2', 'result', '.', 'http', 't.co', 'zd0vo22ns9', 'investing', 'stock', 'business']"
Earnings,5,"['goog', 'googl', 'google', 'core', 'business', 'could', 'deliver', 'surprise', 'earnings', '.', 'http', 't.co', 'vuzvpcpqtd', 'economy', 'trading', 'business']"
Earnings,5,"['goog', 'googl', 'google', 'core', 'business', 'could', 'deliver', 'surprise', 'earnings', '.', 'http', 't.co', 'vuzvpcpqtd', 'economy', 'investing', 'market']"
Earnings,5,"['svnlf', 'svnly', 'svenska', 'handelsbanken', 'ab', 'publ', 'svnlf', 'ceo', 'carina', 'kerstr', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'ihci5xf6ql', 'stockmarket', 'trading', 'investing']"
Earnings,5,"['svnlf', 'svnly', 'svenska', 'handelsbanken', 'ab', 'publ', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'mxtsjeafio', 'business', 'trading', 'stockmarket']"
Earnings,5,"['abt', 'airc', 'avb', 'stock', 'watch', 'earnings', 'blitz', 'includes', 'netflix', 'tesla', 'amp', 'philip', 'morris', 'twitter', '.', 'http', 't.co', 'jxz2lzfppm', 'market', 'finance', 'investing']"
Earnings,5,"['hal', 'halliburton', 'q2', '2022', 'earnings', 'preview', 'favorable', 'prospect', 'leading', 'release', '.', 'http', 't.co', '3nbnmibbic', 'investing', 'finance', 'trading']"
Earnings,5,"['amp', 'p', '500', 'earnings', 'update', 'negative', 'sentiment', 'smothering', '.', 'http', 't.co', 'exqezajrjw', 'finance', 'market', 'trading']"
Earnings,5,"['opbk', 'op', 'bancorp', 'strong', 'loan', 'growth', 'drive', 'earnings', 'year', '.', 'http', 't.co', 'g3paswoeqb', 'market', 'economy', 'trading']"
Earnings,5,"['jpm', 'jpmorgan', 'chase', 'stock', 'buy', 'earnings', 'yes', 'strong', 'q2', 'point', '192', 'exit', '2025.', 'http', 't.co', 'pflqlmtzpu', 'stock', 'investing', 'economy']"
Earnings,5,"['jnj', 'johnson', 'amp', 'johnson', 'stock', 'buy', 'upcoming', 'earnings', 'yes', 'want', 'low', 'risk', 'play', '.', 'http', 't.co', '0iyjqdn2yh', 'market', 'business', 'stock']"
Earnings,5,"['stt', 'stt.pd', 'stt.pg', 'state', 'street', 'corporation', 'stt', 'ceo', 'ron', 'hanley', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'mb9zp68x3a', 'market', 'business', 'investing']"
Earnings,5,"['c', 'c.pj', 'c.pk', 'citigroup', 'inc.', 'c', 'ceo', 'jane', 'fraser', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'cod6g3wf9d', 'stock', 'stockmarket', 'finance']"
Earnings,5,"['mics', 'singing', 'machine', 'company', 'inc.', 'mics', 'ceo', 'gary', 'atkinson', 'q4', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', '7zohvjunzw', 'investing', 'economy', 'stockmarket']"
Earnings,5,"['sdvkf', 'sdvky', 'sandvik', 'ab', 'publ', 'sdvkf', 'ceo', 'stefan', 'widing', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'hurxod3xoj', 'stock', 'investing', 'stockmarket']"
Earnings,5,"['ivsxf', 'ivsbf', 'investor', 'ab', 'publ', 'ivsxf', 'ceo', 'johan', 'forssell', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'ljngtfjag2', 'finance', 'business', 'stockmarket']"
Earnings,5,"['blk', 'blackrock', 'inc.', 'blk', 'ceo', 'laurence', 'fink', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'lell6febjd', 'stockmarket', 'market', 'business']"
Earnings,5,"['unh', 'unitedhealth', 'group', 'incorporated', 'unh', 'ceo', 'andrew', 'witty', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'easbt3skek', 'market', 'economy', 'business']"
Earnings,5,"['wfc', 'wfc.pl', 'wfcnp', 'well', 'fargo', 'amp', 'company', 'wfc', 'ceo', 'charlie', 'scharf', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'mkvry449a8', 'stockmarket', 'trading', 'investing']"
Earnings,5,"['pnc', 'pncfo', 'pnc.pp', 'pnc', 'financial', 'service', 'group', 'inc.', 'pnc', 'ceo', 'bill', 'demchak', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'zdvfdwkfzf', 'trading', 'stock', 'market']"
Earnings,5,"['husqf', 'huqvf', 'hsqvy', 'husqvarna', 'ab', 'publ', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', '9tt0vyimnh', 'business', 'market', 'stockmarket']"
Earnings,5,"['husqf', 'huqvf', 'hsqvy', 'husqvarna', 'ab', 'publ', 'husqf', 'ceo', 'henric', 'andersson', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'prl9zf3ozf', 'stock', 'trading', 'investing']"
Earnings,5,"['bk', 'bank', 'new', 'york', 'mellon', 'corporation', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'tbdoleou1c', 'investing', 'stock', 'stockmarket']"
Earnings,5,"['usb', 'usb.ph', 'usb.pa', 'u.s.', 'bancorp', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'qarnmgrrwt', 'stock', 'investing', 'economy']"
Earnings,5,"['blk', 'blackrock', 'inc.', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'mqwdtwobva', 'business', 'stockmarket', 'stock']"
Earnings,5,"['wfc', 'wfc.pl', 'wfcnp', 'well', 'fargo', 'amp', 'company', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'qx8nhghtkk', 'economy', 'business', 'investing']"
Earnings,5,"['bk', 'bank', 'new', 'york', 'mellon', 'corporation', 'bk', 'ceo', 'todd', 'gibbon', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'jfxthygaob', 'trading', 'economy', 'investing']"
Earnings,5,"['tmoaf', 'tmoay', 'tomtom', 'n.v.', 'tmoaf', 'ceo', 'harold', 'goddijn', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'ecpjdkrlga', 'finance', 'market', 'stock']"
Earnings,5,"['tmray', 'tmraf', 'tomra', 'system', 'asa', 'tmray', 'ceo', 'tove', 'andersen', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'vssrwclcfx', 'investing', 'trading', 'market']"
Earnings,5,"['tmoaf', 'tmoay', 'tomtom', 'n.v.', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'lngcluoheu', 'economy', 'business', 'stock']"
Earnings,5,"['vlns', 'vlns', 'ca', 'valens', 'company', 'inc.', 'vlns', 'ceo', 'tyler', 'robson', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'pnbotphrtz', 'business', 'finance', 'economy']"
Earnings,5,"['orinf', 'oriny', 'orion', 'oyj', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'loidwfc2m0', 'stockmarket', 'trading', 'market']"
Earnings,5,"['stba', 'amp', 'bancorp', 'top', 'line', 'high', 'rate', 'sensitivity', 'benefit', 'earnings', '.', 'http', 't.co', 'wtykgnyogg', 'business', 'economy', 'finance']"
Earnings,5,"['numif', 'numi', 'ca', 'numi.wt', 'ca', 'numinus', 'wellness', 'inc.', 'numif', 'ceo', 'payton', 'nyquvest', 'q3', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'dt5hd3pnmq', 'trading', 'stock', 'economy']"
Earnings,5,"['avtbf', 'avnt', 'ca', 'avant', 'brand', 'inc.', 'avtbf', 'ceo', 'norton', 'singhavon', 'q2', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'ddh09lkisf', 'economy', 'trading', 'market']"
Earnings,5,"['game', 'game', 'ca', 'engine', 'gaming', 'medium', 'inc.', 'game', 'ceo', 'lou', 'schwartz', 'q3', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'foaa5487u1', 'business', 'trading', 'stock']"
Earnings,5,"['aout', 'american', 'outdoor', 'brand', 'inc.', 'aout', 'ceo', 'brian', 'murphy', 'q4', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'czaccgtfcr', 'market', 'finance', 'economy']"
Earnings,5,"['cag', 'conagra', 'brand', 'inc.', 'cag', 'ceo', 'sean', 'connolly', 'q4', '2022', 'result', 'earnings', 'call', 'transcript', '.', 'http', 't.co', 'pmxizpirgy', 'market', 'finance', 'stockmarket']"
Earnings,5,"['akrtf', 'aker', 'solution', 'asa', '2022', 'q2', 'result', 'earnings', 'call', 'presentation', '.', 'http', 't.co', 'hfpfgbk9o4', 'business', 'stockmarket', 'market']"
